"","Rank","p.value","p.adj","avg.logfc","avg.logfc.dir","direction","significance"
"GO_NUCLEAR_TRANSCRIPTIONAL_REPRESSOR_COMPLEX",799,0.000172744912566055,0.00121180556165088,1,1,"Up",3.37740337297016
"GO_MICROTUBULE_END",800,0.000172744912566055,0.00121180556165088,1,1,"Up",3.37740337297016
"GO_REGULATION_OF_DNA_DEPENDENT_DNA_REPLICATION",801,0.000174531000130453,0.00121780925907217,1,1,"Up",3.37491790869335
"GO_TRANSLATIONAL_TERMINATION",802,0.000175156811388798,0.00121780925907217,1,1,"Up",3.37491790869335
"GO_GLYCEROLIPID_METABOLIC_PROCESS",803,0.000174014521351102,0.00121780925907217,1,1,"Up",3.37491790869335
"GO_PYRIMIDINE_RIBONUCLEOTIDE_METABOLIC_PROCESS",804,0.000175336757186443,0.00121780925907217,1,1,"Up",3.37491790869335
"GO_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY",805,0.000174411280657008,0.00121780925907217,1,1,"Up",3.37491790869335
"GO_POSITIVE_REGULATION_OF_CHROMOSOME_SEGREGATION",806,0.000175336757186443,0.00121780925907217,1,1,"Up",3.37491790869335
"GO_NUCLEOLAR_PART",807,0.000174389909656229,0.00121780925907217,1,1,"Up",3.37491790869335
"GO_CUL4_RING_E3_UBIQUITIN_LIGASE_COMPLEX",808,0.000175336757186443,0.00121780925907217,1,1,"Up",3.37491790869335
"GO_POSITIVE_REGULATION_OF_CELL_GROWTH",809,0.000177950309651024,0.00123443403926025,1,1,"Up",3.36809885229349
"GO_KINESIN_COMPLEX",810,0.000184062257399503,0.00127525603521729,1,1,"Up",3.35173680207797
"GO_APICAL_JUNCTION_COMPLEX",811,0.000190740989862591,0.00131827393486313,1,1,"Up",3.33505192403952
"GO_ENDONUCLEASE_ACTIVITY",812,0.000190740989862591,0.00131827393486313,1,1,"Up",3.33505192403952
"GO_REGULATION_OF_DENDRITE_DEVELOPMENT",813,0.000192582689604531,0.00132936538014837,1,1,"Up",3.33083828689545
"GO_CORTICAL_CYTOSKELETON",814,0.000196133935026475,0.00135221577809408,1,1,"Up",3.32226714652355
"GO_CONDENSED_NUCLEAR_CHROMOSOME",815,0.000205419627718438,0.0014144968720931,1,1,"Up",3.29962118191399
"GO_POSITIVE_REGULATION_OF_GROWTH",816,0.000207757022913367,0.00142883874091889,1,1,"Up",3.29454769460943
"GO_PROTEIN_HOMOTETRAMERIZATION",817,0.000209058074871888,0.00143602682519098,1,1,"Up",3.29202400989462
"GO_HEAT_SHOCK_PROTEIN_BINDING",818,0.000213312153329108,0.00146345697369555,1,1,"Up",3.28250820119722
"GO_PYRIMIDINE_NUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS",819,0.000216794892718801,0.00147652055574989,1,1,"Up",3.27803883028565
"GO_PROTEIN_LOCALIZATION_TO_CHROMOSOME_TELOMERIC_REGION",820,0.000216794892718801,0.00147652055574989,1,1,"Up",3.27803883028565
"GO_GTPASE_INHIBITOR_ACTIVITY",821,0.000216794892718801,0.00147652055574989,1,1,"Up",3.27803883028565
"GO_STRUCTURAL_CONSTITUENT_OF_NUCLEAR_PORE",822,0.000216794892718801,0.00147652055574989,1,1,"Up",3.27803883028565
"GO_NUCLEOSIDE_KINASE_ACTIVITY",823,0.000216794892718801,0.00147652055574989,1,1,"Up",3.27803883028565
"GO_TRANSCRIPTION_COREPRESSOR_ACTIVITY",824,0.000216586319842734,0.00147652055574989,1,1,"Up",3.27803883028565
"GO_TRANSCRIPTION_FROM_RNA_POLYMERASE_I_PROMOTER",825,0.00022451240976033,0.00152722865887875,1,1,"Up",3.26105716683986
"GO_POSITIVE_REGULATION_OF_CELL_MORPHOGENESIS_INVOLVED_IN_DIFFERENTIATION",826,0.000231853298979106,0.00157525510153843,1,1,"Up",3.24548565179896
"GO_EXTRINSIC_COMPONENT_OF_MEMBRANE",827,0.000234176513611855,0.00158911559176509,1,1,"Up",3.24107990749735
"GO_NEGATIVE_REGULATION_OF_CATALYTIC_ACTIVITY",828,0.000238584924226119,0.00161707559753258,1,1,"Up",3.23230820035975
"GO_LYASE_ACTIVITY",829,0.000239481095869972,0.00162119168880854,1,1,"Up",3.23102970895795
"GO_GLOBAL_GENOME_NUCLEOTIDE_EXCISION_REPAIR",830,0.000249777320206154,0.00168682349097104,1,1,"Up",3.21107115357715
"GO_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_VACUOLE",831,0.000249777320206154,0.00168682349097104,1,1,"Up",3.21107115357715
"GO_SMALL_MOLECULE_CATABOLIC_PROCESS",832,0.000252516689995707,0.0017015321601914,1,1,"Up",3.20670486542081
"GO_METAPHASE_PLATE_CONGRESSION",833,0.000252561705174525,0.0017015321601914,1,1,"Up",3.20670486542081
"GO_CARBOXYLIC_ACID_CATABOLIC_PROCESS",834,0.000256091392759953,0.00172117951636989,1,1,"Up",3.20093103737756
"GO_ORGANIC_ACID_CATABOLIC_PROCESS",835,0.000256091392759953,0.00172117951636989,1,1,"Up",3.20093103737756
"GO_PROTEIN_AUTOUBIQUITINATION",836,0.000258939606206924,0.00173824051439385,1,1,"Up",3.19597048623646
"GO_TRANSCRIPTIONAL_REPRESSOR_ACTIVITY_RNA_POLYMERASE_II_TRANSCRIPTION_FACTOR_BINDING",837,0.000259838378412355,0.00174218993984485,1,1,"Up",3.19482911632332
"GO_POSITIVE_REGULATION_OF_NEURON_DIFFERENTIATION",838,0.000263016970083439,0.00176139765645377,1,1,"Up",3.18931479100442
"GO_MICROTUBULE_ANCHORING",839,0.000268711253992261,0.00179098284727384,1,1,"Up",3.18093775828965
"GO_PYRIMIDINE_RIBONUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS",840,0.000268711253992261,0.00179098284727384,1,1,"Up",3.18093775828965
"GO_PROTEIN_LOCALIZATION_TO_CENTROSOME",841,0.000268711253992261,0.00179098284727384,1,1,"Up",3.18093775828965
"GO_CENTRAL_NERVOUS_SYSTEM_DEVELOPMENT",842,0.00026793051856827,0.00179098284727384,1,1,"Up",3.18093775828965
"GO_VESICLE_MEMBRANE",843,0.000276525895155385,0.00184088175991936,1,1,"Up",3.16711756763915
"GO_REGULATION_OF_PHOSPHOPROTEIN_PHOSPHATASE_ACTIVITY",844,0.000279762733282667,0.00186022329287006,1,1,"Up",3.16186116400879
"GO_ISOMERASE_ACTIVITY",845,0.000280484011133273,0.00186281215441412,1,1,"Up",3.16116174570018
"GO_HEART_DEVELOPMENT",846,0.000285587709687055,0.00189446598908245,1,1,"Up",3.15268774429035
"GO_PROTEIN_N_LINKED_GLYCOSYLATION",847,0.000289723707851888,0.00191963335119811,1,1,"Up",3.14605066090022
"GO_STRAND_DISPLACEMENT",848,0.000291001029967897,0.00192129150609393,1,1,"Up",3.14561643613692
"GO_NEGATIVE_REGULATION_OF_TELOMERE_MAINTENANCE",849,0.000291001029967897,0.00192129150609393,1,1,"Up",3.14561643613692
"GO_RNA_POLYMERASE_II_TRANSCRIPTION_COREPRESSOR_ACTIVITY",850,0.000291001029967897,0.00192129150609393,1,1,"Up",3.14561643613692
"GO_RAC_GTPASE_BINDING",851,0.000291929858314444,0.0019251590656412,1,1,"Up",3.14460508428771
"GO_N_GLYCAN_PROCESSING",852,0.000294670993461672,0.0019386795021183,1,1,"Up",3.14108543991006
"GO_CENTRIOLE_ASSEMBLY",853,0.000294670993461672,0.0019386795021183,1,1,"Up",3.14108543991006
"GO_NEGATIVE_REGULATION_OF_AUTOPHAGY",854,0.000299038470730226,0.00196281157630179,1,1,"Up",3.13486394363349
"GO_SNARE_COMPLEX",855,0.000299038470730226,0.00196281157630179,1,1,"Up",3.13486394363349
"GO_NEGATIVE_REGULATION_OF_PROTEIN_BINDING",856,0.000304290628957316,0.00199262428204021,1,1,"Up",3.12728269840924
"GO_PYRIMIDINE_CONTAINING_COMPOUND_METABOLIC_PROCESS",857,0.000304290628957316,0.00199262428204021,1,1,"Up",3.12728269840924
"GO_NEGATIVE_REGULATION_OF_CELLULAR_PROTEIN_CATABOLIC_PROCESS",858,0.000306735208583632,0.00200395575153823,1,1,"Up",3.12443086497093
"GO_POSITIVE_REGULATION_OF_DENDRITE_DEVELOPMENT",859,0.000306735208583632,0.00200395575153823,1,1,"Up",3.12443086497093
"GO_REGULATION_OF_INNATE_IMMUNE_RESPONSE",860,0.000310469612962274,0.00202599473016777,1,1,"Up",3.11893012194149
"GO_S_ADENOSYLMETHIONINE_DEPENDENT_METHYLTRANSFERASE_ACTIVITY",861,0.000318102407268971,0.00207339222949299,1,1,"Up",3.10730008375296
"GO_PROTEIN_STABILIZATION",862,0.000330476309424541,0.0021490533586217,1,1,"Up",3.08927486608636
"GO_MOTOR_ACTIVITY",863,0.000330476309424541,0.0021490533586217,1,1,"Up",3.08927486608636
"GO_MEMBRANE_DOCKING",864,0.00033090858554538,0.00214937382185263,1,1,"Up",3.08919987771742
"GO_ENSHEATHMENT_OF_NEURONS",865,0.000334714510900224,0.00216657189754563,1,1,"Up",3.08519184319026
"GO_AXON_ENSHEATHMENT",866,0.000334714510900224,0.00216657189754563,1,1,"Up",3.08519184319026
"GO_RNA_POLYMERASE_BINDING",867,0.000334608809218046,0.00216657189754563,1,1,"Up",3.08519184319026
"GO_CIRCADIAN_REGULATION_OF_GENE_EXPRESSION",868,0.000336471622384254,0.00217043533887406,1,1,"Up",3.08429583998596
"GO_APOPTOTIC_MITOCHONDRIAL_CHANGES",869,0.000336471622384254,0.00217043533887406,1,1,"Up",3.08429583998596
"GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_CH_CH_GROUP_OF_DONORS",870,0.000336471622384254,0.00217043533887406,1,1,"Up",3.08429583998596
"GO_MEMBRANE_FUSION",871,0.000339296419820319,0.00218614409647719,1,1,"Up",3.08066904207622
"GO_TRANSLATIONAL_ELONGATION",872,0.000348254285707639,0.00223311062924337,1,1,"Up",3.06997895875179
"GO_KINETOCHORE_ORGANIZATION",873,0.000348973275453748,0.00223311062924337,1,1,"Up",3.06997895875179
"GO_HOLO_TFIIH_COMPLEX",874,0.000348973275453748,0.00223311062924337,1,1,"Up",3.06997895875179
"GO_NUCLEAR_INCLUSION_BODY",875,0.000348973275453748,0.00223311062924337,1,1,"Up",3.06997895875179
"GO_CONDENSED_CHROMOSOME_OUTER_KINETOCHORE",876,0.000348973275453748,0.00223311062924337,1,1,"Up",3.06997895875179
"GO_ANNEALING_ACTIVITY",877,0.000348973275453748,0.00223311062924337,1,1,"Up",3.06997895875179
"GO_REGULATION_OF_TELOMERASE_ACTIVITY",878,0.000359282316631819,0.00229646054776511,1,1,"Up",3.05591062818207
"GO_REGULATION_OF_VIRAL_TRANSCRIPTION",879,0.000370656045560802,0.00236646385402414,1,1,"Up",3.04080919790513
"GO_REGULATION_OF_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY",880,0.000372537693466641,0.00237577447242589,1,1,"Up",3.0388344076174
"GO_RESPIRATORY_CHAIN",881,0.000385833144356937,0.00245777026802625,1,1,"Up",3.0217699385899
"GO_COENZYME_METABOLIC_PROCESS",882,0.000391775756113751,0.00249279540057865,1,1,"Up",3.01465358560785
"GO_OXIDATIVE_PHOSPHORYLATION",883,0.000398421050518766,0.00253058997664716,1,1,"Up",3.00708584130965
"GO_NEURON_PART",884,0.000398617523049908,0.00253058997664716,1,1,"Up",3.00708584130965
"GO_REGULATION_OF_CELL_MORPHOGENESIS_INVOLVED_IN_DIFFERENTIATION",885,0.00040742748950708,0.00258359669052399,1,1,"Up",2.99666038359463
"GO_NEURON_PROJECTION_DEVELOPMENT",886,0.000417175231347625,0.00264242370013868,1,1,"Up",2.98533770212437
"GO_UBIQUITIN_LIKE_PROTEIN_SPECIFIC_PROTEASE_ACTIVITY",887,0.000418834271950284,0.00264994130122322,1,1,"Up",2.98390895603976
"GO_PIGMENT_BIOSYNTHETIC_PROCESS",888,0.000424154022616996,0.00267572833445688,1,1,"Up",2.97903865479239
"GO_INTRACILIARY_TRANSPORT_PARTICLE",889,0.000424340380909947,0.00267572833445688,1,1,"Up",2.97903865479239
"GO_HSP70_PROTEIN_BINDING",890,0.000424340380909947,0.00267572833445688,1,1,"Up",2.97903865479239
"GO_POSITIVE_REGULATION_OF_AXONOGENESIS",891,0.000428052963561124,0.00269610912626827,1,1,"Up",2.97522250383034
"GO_NUCLEAR_EXOSOME_RNASE_COMPLEX_",892,0.000452193844569875,0.00283543224103479,1,1,"Up",2.9498832310878
"GO_CYTOPLASMIC_DYNEIN_COMPLEX",893,0.000452193844569875,0.00283543224103479,1,1,"Up",2.9498832310878
"GO_MANNOSIDASE_ACTIVITY",894,0.000452193844569875,0.00283543224103479,1,1,"Up",2.9498832310878
"GO_THIOL_DEPENDENT_UBIQUITIN_SPECIFIC_PROTEASE_ACTIVITY",895,0.000451065315712423,0.00283543224103479,1,1,"Up",2.9498832310878
"GO_CELLULAR_RESPONSE_TO_RADIATION",896,0.000457874115136792,0.00286784546221839,1,1,"Up",2.94416676510587
"GO_REGULATION_OF_INTRACELLULAR_ESTROGEN_RECEPTOR_SIGNALING_PATHWAY",897,0.000465851074606331,0.0029080714468195,1,1,"Up",2.93716160539535
"GO_SEX_CHROMOSOME",898,0.000465851074606331,0.0029080714468195,1,1,"Up",2.93716160539535
"GO_CLATHRIN_ADAPTOR_COMPLEX",899,0.000465851074606331,0.0029080714468195,1,1,"Up",2.93716160539535
"GO_MICROTUBULE_MOTOR_ACTIVITY",900,0.000470349439422954,0.00293289006004624,1,1,"Up",2.93288773789421
"GO_APOPTOTIC_SIGNALING_PATHWAY",901,0.00047855632100499,0.00297939584570874,1,1,"Up",2.92497574681443
"GO_CELL_JUNCTION_ASSEMBLY",902,0.000478869396441426,0.00297939584570874,1,1,"Up",2.92497574681443
"GO_CILIUM_ORGANIZATION",903,0.00048035806284882,0.00298534822669721,1,1,"Up",2.92397199966658
"GO_CELL_CYCLE_ARREST",904,0.000481035880423459,0.00298625371785006,1,1,"Up",2.92381948253201
"GO_GAMETE_GENERATION",905,0.000483841215515664,0.00300035016737448,1,1,"Up",2.92145108121748
"GO_CILIARY_BASAL_BODY",906,0.000486051594569254,0.0030107301862281,1,1,"Up",2.91971419522002
"GO_RNA_CAPPING",907,0.000488249753963106,0.00301441443020348,1,1,"Up",2.91909915115197
"GO_7_METHYLGUANOSINE_RNA_CAPPING",908,0.000488249753963106,0.00301441443020348,1,1,"Up",2.91909915115197
"GO_GOLGI_STACK",909,0.000488257789924263,0.00301441443020348,1,1,"Up",2.91909915115197
"GO_POSITIVE_REGULATION_OF_G1_S_TRANSITION_OF_MITOTIC_CELL_CYCLE",910,0.000498620354923412,0.00306155080068948,1,1,"Up",2.91129591330105
"GO_LIPOPROTEIN_BIOSYNTHETIC_PROCESS",911,0.000498368215897513,0.00306155080068948,1,1,"Up",2.91129591330105
"GO_PYRIMIDINE_NUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS",912,0.000498620354923412,0.00306155080068948,1,1,"Up",2.91129591330105
"GO_ESTABLISHMENT_OF_MITOTIC_SPINDLE_LOCALIZATION",913,0.000498620354923412,0.00306155080068948,1,1,"Up",2.91129591330105
"GO_REGULATION_OF_PROTEIN_PHOSPHATASE_TYPE_2A_ACTIVITY",914,0.000498620354923412,0.00306155080068948,1,1,"Up",2.91129591330105
"GO_MICROTUBULE_NUCLEATION",915,0.000503653144495937,0.00308144266956485,1,1,"Up",2.90803887905152
"GO_PROTEIN_METHYLATION",916,0.000504056373959468,0.00308144266956485,1,1,"Up",2.90803887905152
"GO_RRNA_TRANSCRIPTION",917,0.000503653144495937,0.00308144266956485,1,1,"Up",2.90803887905152
"GO_PROTEIN_ALKYLATION",918,0.000504056373959468,0.00308144266956485,1,1,"Up",2.90803887905152
"GO_REGULATION_OF_RUFFLE_ASSEMBLY",919,0.00051479798799993,0.00313345586622083,1,1,"Up",2.89962076285078
"GO_REGULATION_OF_CHROMATIN_SILENCING",920,0.00051479798799993,0.00313345586622083,1,1,"Up",2.89962076285078
"GO_RETROMER_COMPLEX",921,0.00051479798799993,0.00313345586622083,1,1,"Up",2.89962076285078
"GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_NAD_P_H",922,0.000513776190099505,0.00313345586622083,1,1,"Up",2.89962076285078
"GO_REGULATION_OF_GROWTH",923,0.000524755526080043,0.00319060456377162,1,1,"Up",2.8905311073969
"GO_EXECUTION_PHASE_OF_APOPTOSIS",924,0.000540144766181693,0.00328061951061868,1,1,"Up",2.87653905323882
"GO_LYSOSOMAL_TRANSPORT",925,0.000549330109721681,0.00332920148569987,1,1,"Up",2.86914608972783
"GO_LIPID_OXIDATION",926,0.000549330109721681,0.00332920148569987,1,1,"Up",2.86914608972783
"GO_REPRODUCTION",927,0.000551882581211692,0.00334106261678534,1,1,"Up",2.86735750792838
"GO_LEADING_EDGE_MEMBRANE",928,0.000555438666865078,0.00335896745522287,1,1,"Up",2.86466956550442
"GO_SAGA_TYPE_COMPLEX",929,0.000562767979567432,0.00339962745030401,1,1,"Up",2.85861836674565
"GO_TRANSFERASE_ACTIVITY_TRANSFERRING_ACYL_GROUPS_OTHER_THAN_AMINO_ACYL_GROUPS",930,0.000577499814629136,0.0034848698491384,1,1,"Up",2.8461637348124
"GO_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE",931,0.000580512399063539,0.00349553174200062,1,1,"Up",2.84462742248116
"GO_PHOSPHATASE_COMPLEX",932,0.000580512399063539,0.00349553174200062,1,1,"Up",2.84462742248116
"GO_TRANSLESION_SYNTHESIS",933,0.000594169565199506,0.00356628834213864,1,1,"Up",2.83454905672355
"GO_ANDROGEN_RECEPTOR_SIGNALING_PATHWAY",934,0.000594169565199506,0.00356628834213864,1,1,"Up",2.83454905672355
"GO_RHO_GTPASE_BINDING",935,0.000593160858115798,0.00356628834213864,1,1,"Up",2.83454905672355
"GO_PHOSPHOLIPID_BINDING",936,0.000597355190320616,0.00358157834196506,1,1,"Up",2.83239747933024
"GO_INTEGRIN_MEDIATED_SIGNALING_PATHWAY",937,0.000608452208183086,0.00364421962894715,1,1,"Up",2.82367758924966
"GO_ALPHA_AMINO_ACID_METABOLIC_PROCESS",938,0.000614195097477245,0.00367469390942676,1,1,"Up",2.81948951254731
"GO_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_OR_POLYSACCHARIDE_ANTIGEN_VIA_MHC_CLASS_II",939,0.000631542804379201,0.00376243972205528,1,1,"Up",2.80762182123704
"GO_ELECTRON_TRANSPORT_CHAIN",940,0.000631542804379201,0.00376243972205528,1,1,"Up",2.80762182123704
"GO_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_II",941,0.000631542804379201,0.00376243972205528,1,1,"Up",2.80762182123704
"GO_FILOPODIUM",942,0.000631542804379201,0.00376243972205528,1,1,"Up",2.80762182123704
"GO_OUTER_MEMBRANE",943,0.000633983133034681,0.00377297279171859,1,1,"Up",2.80621585956753
"GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_NAD_P_H_QUINONE_OR_SIMILAR_COMPOUND_AS_ACCEPTOR",944,0.000651193547297677,0.00387129045279085,1,1,"Up",2.79327851555999
"GO_CELLULAR_RESPONSE_TO_ENDOGENOUS_STIMULUS",945,0.000652040414213254,0.00387222307361353,1,1,"Up",2.79315737423431
"GO_REGULATION_OF_ACTIN_FILAMENT_LENGTH",946,0.0006555493815284,0.00388894622530378,1,1,"Up",2.79099008478091
"GO_EARLY_ENDOSOME",947,0.000663707580841946,0.00393318579058606,1,1,"Up",2.78530135095898
"GO_COENZYME_BIOSYNTHETIC_PROCESS",948,0.000690789458026949,0.00408504788034482,1,1,"Up",2.76624903069836
"GO_SPERMATID_DIFFERENTIATION",949,0.000690789458026949,0.00408504788034482,1,1,"Up",2.76624903069836
"GO_VESICLE_COAT",950,0.000693585973085743,0.00409726787469178,1,1,"Up",2.76474685626395
"GO_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR",951,0.000698594590702851,0.00412251613356929,1,1,"Up",2.76165728890573
"GO_HISTONE_METHYLTRANSFERASE_COMPLEX",952,0.000699588624143267,0.00412404554484456,1,1,"Up",2.76147074689467
"GO_REGULATION_OF_DENDRITIC_SPINE_DEVELOPMENT",953,0.000714081158972786,0.00420506134748717,1,1,"Up",2.751686885902
"GO_NEURONAL_STEM_CELL_DIVISION",954,0.000758781255749258,0.00443570875756754,1,1,"Up",2.72483192133019
"GO_PROTEIN_NEDDYLATION",955,0.000758781255749258,0.00443570875756754,1,1,"Up",2.72483192133019
"GO_MATURATION_OF_LSU_RRNA",956,0.000758781255749258,0.00443570875756754,1,1,"Up",2.72483192133019
"GO_NEUROBLAST_DIVISION",957,0.000758781255749258,0.00443570875756754,1,1,"Up",2.72483192133019
"GO_TRANSCRIPTION_EXPORT_COMPLEX",958,0.000758781255749258,0.00443570875756754,1,1,"Up",2.72483192133019
"GO_SIN3_COMPLEX",959,0.000758781255749258,0.00443570875756754,1,1,"Up",2.72483192133019
"GO_ENDOPLASMIC_RETICULUM_QUALITY_CONTROL_COMPARTMENT",960,0.000758781255749258,0.00443570875756754,1,1,"Up",2.72483192133019
"GO_ACETYLTRANSFERASE_ACTIVITY",961,0.00076502174444846,0.00446753593116,1,1,"Up",2.72123627566849
"GO_MEIOSIS_I",962,0.000766240743638852,0.00447000317390981,1,1,"Up",2.72095861190179
"GO_ENDOCYTOSIS",963,0.000787034635104993,0.00458654036574166,1,1,"Up",2.70801512422572
"GO_CYSTEINE_TYPE_PEPTIDASE_ACTIVITY",964,0.000793570383531551,0.00461983090495754,1,1,"Up",2.70437798847321
"GO_RNA_DEPENDENT_DNA_BIOSYNTHETIC_PROCESS",965,0.000797035983603692,0.00462561110649837,1,1,"Up",2.70374914778775
"GO_SPINDLE_CHECKPOINT",966,0.000797035983603692,0.00462561110649837,1,1,"Up",2.70374914778775
"GO_CENTRIOLAR_SATELLITE",967,0.000797035983603692,0.00462561110649837,1,1,"Up",2.70374914778775
"GO_NEURAL_TUBE_DEVELOPMENT",968,0.000819825143683839,0.00475295320904308,1,1,"Up",2.69009113170207
"GO_CALMODULIN_BINDING",969,0.000829028145893759,0.00480134773452608,1,1,"Up",2.68499634147807
"GO_FORMATION_OF_TRANSLATION_PREINITIATION_COMPLEX",970,0.000856851063433807,0.00494716889710959,1,1,"Up",2.66994969604327
"GO_REGULATION_OF_TELOMERE_CAPPING",971,0.000856851063433807,0.00494716889710959,1,1,"Up",2.66994969604327
"GO_HISTONE_H3_DEACETYLATION",972,0.000856851063433807,0.00494716889710959,1,1,"Up",2.66994969604327
"GO_EUKARYOTIC_TRANSLATION_INITIATION_FACTOR_3_COMPLEX",973,0.000862746179535063,0.004955712957575,1,1,"Up",2.66908187915693
"GO_SIN3_TYPE_COMPLEX",974,0.000862746179535063,0.004955712957575,1,1,"Up",2.66908187915693
"GO_U2_TYPE_PRESPLICEOSOME",975,0.000862746179535063,0.004955712957575,1,1,"Up",2.66908187915693
"GO_ESC_E_Z_COMPLEX",976,0.000862746179535063,0.004955712957575,1,1,"Up",2.66908187915693
"GO_PROTEASOME_BINDING",977,0.000862746179535063,0.004955712957575,1,1,"Up",2.66908187915693
"GO_AEROBIC_RESPIRATION",978,0.000864620866429461,0.00496140317219032,1,1,"Up",2.66850475590912
"GO_CELLULAR_RESPONSE_TO_EXTRACELLULAR_STIMULUS",979,0.000868764100315736,0.00498008593561993,1,1,"Up",2.66661452239832
"GO_CLEAVAGE_INVOLVED_IN_RRNA_PROCESSING",980,0.000886101358823626,0.00506395196101649,1,1,"Up",2.65821580273666
"GO_ERROR_PRONE_TRANSLESION_SYNTHESIS",981,0.000886101358823626,0.00506395196101649,1,1,"Up",2.65821580273666
"GO_TELOMERASE_HOLOENZYME_COMPLEX",982,0.000886101358823626,0.00506395196101649,1,1,"Up",2.65821580273666
"GO_ACTIN_BINDING",983,0.000901876821073639,0.00514886339762489,1,1,"Up",2.64985292034556
"GO_CIRCADIAN_RHYTHM",984,0.000907127486929549,0.00517357668358601,1,1,"Up",2.64744482195698
"GO_CHROMATIN_DNA_BINDING",985,0.000925181106700622,0.00527118413279583,1,1,"Up",2.63804494041415
"GO_INTRINSIC_COMPONENT_OF_GOLGI_MEMBRANE",986,0.000934353388649419,0.00531804383073077,1,1,"Up",2.63359388198604
"GO_HISTONE_METHYLATION",987,0.000936345099650427,0.0053239804450235,1,1,"Up",2.63303278245396
"GO_REGULATION_OF_CYCLIN_DEPENDENT_PROTEIN_KINASE_ACTIVITY",988,0.000939992194194342,0.00533930788848041,1,1,"Up",2.63158699602927
"GO_PROTEIN_LOCALIZATION_TO_VACUOLE",989,0.000942975644883579,0.00534660089383853,1,1,"Up",2.63090052784963
"GO_RECEPTOR_SIGNALING_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY",990,0.000943181554686412,0.00534660089383853,1,1,"Up",2.63090052784963
"GO_REGULATION_OF_CENTROSOME_DUPLICATION",991,0.000946858308440605,0.00536202707060411,1,1,"Up",2.62945158903477
"GO_CELLULAR_COMPONENT_ASSEMBLY_INVOLVED_IN_MORPHOGENESIS",992,0.000955423100564981,0.00540507504069624,1,1,"Up",2.62543015051986
"GO_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_NUCLEUS",993,0.000964216276025669,0.00544932703026793,1,1,"Up",2.62132948283161
"GO_BASE_EXCISION_REPAIR",994,0.000981491795842618,0.00553025297014937,1,1,"Up",2.61391578019309
"GO_SIGNAL_SEQUENCE_BINDING",995,0.000981491795842618,0.00553025297014937,1,1,"Up",2.61391578019309
"GO_ANDROGEN_RECEPTOR_BINDING",996,0.000981491795842618,0.00553025297014937,1,1,"Up",2.61391578019309
"GO_STRUCTURAL_MOLECULE_ACTIVITY",997,0.00102687904083627,0.00578018573437627,1,1,"Up",2.59168576706637
"GO_DOUBLE_STRANDED_DNA_BINDING",998,0.00103997087130669,0.00584801255488293,1,1,"Up",2.58581872463359
"GO_SPHINGOLIPID_METABOLIC_PROCESS",999,0.00106176522766937,0.00595862645768052,1,1,"Up",2.57639502551485
"GO_REGULATION_OF_CELL_SHAPE",1000,0.00106176522766937,0.00595862645768052,1,1,"Up",2.57639502551485
"GO_GENERATION_OF_PRECURSOR_METABOLITES_AND_ENERGY",1001,0.0010694466465839,0.00599573884178707,1,1,"Up",2.57327240649787
"GO_RESPONSE_TO_ENDOGENOUS_STIMULUS",1002,0.00107208768332643,0.00600454698485822,1,1,"Up",2.57253413156742
"GO_VACUOLE_ORGANIZATION",1003,0.00108436187681509,0.00606723714126248,1,1,"Up",2.56731068603636
"GO_PHOSPHATIDYLINOSITOL_PHOSPHATE_PHOSPHATASE_ACTIVITY",1004,0.00108696221351734,0.00607572902615467,1,1,"Up",2.56660728232106
"GO_SULFUR_COMPOUND_BIOSYNTHETIC_PROCESS",1005,0.00111108539534388,0.00619206677127094,1,1,"Up",2.55706851189982
"GO_CERAMIDE_METABOLIC_PROCESS",1006,0.00111008608001506,0.00619206677127094,1,1,"Up",2.55706851189982
"GO_REGULATION_OF_PROTEIN_TARGETING",1007,0.00111105457436324,0.00619206677127094,1,1,"Up",2.55706851189982
"GO_COATED_VESICLE",1008,0.00111758878299923,0.006222131200587,1,1,"Up",2.55463260648933
"GO_ALPHA_AMINO_ACID_BIOSYNTHETIC_PROCESS",1009,0.00113121015368893,0.00628549641831906,1,1,"Up",2.54953689327939
"GO_DEVELOPMENTAL_CELL_GROWTH",1010,0.00113121015368893,0.00628549641831906,1,1,"Up",2.54953689327939
